lat,lon,l2,l3,l4,l5,l6
40.832628200000002,-73.925374699999992,1,1,0,1,1
40.768401300000001,-73.737537700000004,1,0,1,0,5
40.633514700000006,-74.026949400000007,0,2,3,4,0
40.858389700000004,-73.902780700000008,1,1,0,1,1
40.718555799999997,-73.988200000000006,0,2,3,3,3
40.759738499999997,-73.974223200000012,0,1,3,3,3
40.709523400000002,-74.001666400000005,0,2,3,3,3
40.823847899999997,-73.896858599999987,1,1,0,1,1
40.660770200000002,-73.919742299999996,0,2,3,4,2
40.635257099999997,-73.927447299999997,0,2,3,4,0
40.646160299999991,-73.998464900000016,0,2,3,4,0
40.761719100000001,-73.982806600000004,0,1,3,3,3
40.756035299999994,-73.986948099999992,0,1,3,3,3
40.6691474,-73.989722799999996,0,2,3,4,0
40.643985899999997,-74.01148409999999,0,2,3,4,0
40.749298799999998,-73.897576700000002,1,1,0,3,2
40.702133099999998,-73.804440900000017,1,0,1,0,5
40.755675399999994,-73.728708499999996,1,0,1,0,5
40.882220099999998,-73.880458300000001,1,1,0,1,1
40.678722999999998,-73.952986900000013,0,2,3,4,0
40.631430399999999,-73.9311407,0,2,3,4,0
40.887802299999997,-73.860451900000015,1,1,0,1,1
40.8000896,-73.951095200000012,1,1,0,3,3
40.699160299999996,-73.799541299999987,1,0,1,0,5
40.823660100000005,-73.91205579999999,1,1,0,1,1
40.609416700000004,-73.967686799999996,0,2,3,4,0
40.757037299999993,-73.871323500000003,1,1,0,0,2
40.730932500000002,-73.864576099999994,1,0,1,0,2
40.843003499999995,-73.903576599999994,1,1,0,1,1
40.7088094,-73.758717799999999,1,0,1,0,5
40.815305700000003,-73.943699699999996,1,1,0,1,1
40.748915600000004,-73.937396499999991,1,1,0,3,3
40.745237799999998,-73.937695900000008,1,1,3,3,3
40.689917299999998,-73.777893899999995,1,0,1,0,5
40.754429999999999,-73.916074200000011,1,1,0,3,3
40.668272200000004,-73.902625200000003,0,2,3,4,2
40.813745599999997,-73.931392799999998,1,1,0,1,1
40.632158099999998,-73.984345900000008,0,2,3,4,0
40.572131700000007,-74.108087300000008,0,2,2,2,4
40.769849200000003,-73.984313499999999,0,1,0,3,3
40.711738200000006,-74.006986900000001,0,2,3,3,3
40.714362100000002,-74.008386799999997,0,2,3,3,3
40.845962,-73.8625854,1,1,0,1,1
40.736790599999999,-73.978497300000001,0,2,3,3,3
40.669476799999998,-73.919966200000005,0,2,3,4,2
40.662060299999993,-73.942765699999995,0,2,3,4,0
40.597378599999999,-73.969629900000015,0,2,3,4,0
40.6059026,-73.956794400000007,0,2,3,4,0
40.748468500000001,-73.992460599999987,0,2,3,3,3
40.605358100000004,-73.9617322,0,2,3,4,0
40.704564599999998,-73.910654799999989,0,2,3,4,2
40.733461200000001,-73.735456200000002,1,0,1,0,5
40.710083099999999,-73.864445400000008,1,0,1,0,2
40.832765899999998,-73.945824200000004,1,1,0,1,1
40.696659999999994,-73.931084099999993,0,2,3,4,2
40.592968299999995,-73.948189900000003,0,2,3,4,0
40.864525299999997,-73.926618700000006,1,1,0,1,1
40.666120200000002,-73.822241599999998,1,0,1,0,5
40.828418200000002,-73.860674000000003,1,1,0,1,1
40.843941700000002,-73.939023900000009,1,1,0,1,1
40.635318799999993,-74.023235499999998,0,2,3,4,0
40.746358200000003,-73.862444400000001,1,0,1,0,2
40.652768399999999,-73.886289799999986,0,2,3,4,2
40.657281099999999,-73.947354300000001,0,2,3,4,0
40.741180700000001,-73.942282800000001,0,1,3,3,3
40.687364500000001,-73.990033700000012,0,2,3,4,0
40.575575000000001,-73.994315999999998,0,2,3,4,0
40.583669,-73.948427600000002,0,2,3,4,0
40.631707500000005,-73.946481000000006,0,2,3,4,0
40.732252700000004,-73.996352099999996,0,2,3,3,3
40.668797799999993,-73.931120099999987,0,2,3,4,0
40.643331599999996,-73.959728499999997,0,2,3,4,0
40.700006600000002,-73.948132000000001,0,2,3,4,3
40.765545899999999,-73.954701700000001,1,1,0,3,3
40.742706499999997,-73.984525599999998,0,2,3,3,3
40.718809899999997,-73.914264900000006,1,2,3,3,2
40.7184302,-74.000530299999994,0,2,3,3,3
40.839768999999997,-73.905384700000013,1,1,0,1,1
40.794651000000002,-73.971782700000006,1,1,0,3,3
40.675349299999993,-73.921974400000011,0,2,3,4,2
40.721792499999999,-73.999852099999998,0,2,3,3,3
40.714164600000004,-74.006309000000002,0,2,3,3,3
40.8539417,-73.914676299999996,1,1,0,1,1
40.706748700000006,-73.802227200000004,1,0,1,0,5
40.683348200000005,-73.886504400000007,0,0,3,4,2
40.622798700000004,-74.028349900000009,0,2,3,4,0
40.604782799999995,-73.753997900000002,1,0,1,0,5
40.861026000000003,-73.850211999999999,1,1,0,1,1
40.872113399999996,-73.887852699999996,1,1,0,1,1
40.761607399999995,-73.990314900000016,0,1,3,3,3
40.794052299999997,-73.970367299999992,1,1,0,3,3
40.731019500000002,-73.985910200000006,0,2,3,3,3
40.854557,-73.854694499999994,1,1,0,1,1
40.760168799999995,-73.832610400000007,1,0,1,0,5
40.537700399999999,-74.150009499999996,0,2,2,2,4
40.5511421,-74.149719399999995,0,2,2,2,4
40.810764500000005,-73.952590200000003,1,1,0,3,3
40.754569599999996,-73.971677,0,1,3,3,3
40.656273200000001,-73.907306399999996,0,2,3,4,2
40.681693899999999,-73.937787700000001,0,2,3,4,0
40.6815201,-73.983263500000007,0,2,3,4,0
40.696571599999999,-73.958434199999999,0,2,3,4,3
40.520918500000001,-74.235111700000004,0,2,2,2,4
40.6435739,-73.9867323,0,2,3,4,0
40.805045200000002,-73.936928400000014,1,1,0,3,1
40.6255989,-74.036071099999987,0,2,3,4,0
40.579301899999997,-73.971981700000001,0,2,3,4,0
40.805736100000004,-73.940644599999999,1,1,0,3,1
40.7070018,-73.967289699999995,0,2,3,3,3
40.747903700000002,-73.824199699999994,1,0,1,0,5
40.846153000000001,-73.932324400000013,1,1,0,1,1
40.607337200000003,-73.961885899999999,0,2,3,4,0
40.728975599999998,-73.857825900000009,1,0,1,0,2
40.605334499999998,-73.755274299999996,1,0,1,0,5
40.669369099999997,-73.895223000000001,0,2,3,4,2
40.845429899999999,-73.913975199999996,1,1,0,1,1
40.670632899999994,-73.756426199999993,1,0,1,0,5
40.738373600000003,-73.860072000000002,1,0,1,0,2
40.619290999999997,-73.948367599999997,0,2,3,4,0
40.747060999999995,-73.929335800000004,1,1,0,3,3
40.645547899999997,-73.905656499999992,0,2,3,4,2
40.592101499999998,-73.956075999999996,0,2,3,4,0
40.773008099999998,-73.960318000000001,1,1,0,3,3
40.678002599999999,-73.860148200000012,1,0,1,0,2
40.681693899999999,-73.937787700000001,0,2,3,4,0
40.713020100000001,-73.994459400000011,0,2,3,3,3
40.764221999999997,-73.980979300000001,0,1,0,3,3
40.839482700000005,-73.936039199999996,1,1,0,1,1
40.841262,-73.928039400000003,1,1,0,1,1
40.734849799999999,-73.900009299999994,1,1,0,3,2
40.848878799999994,-73.916143000000005,1,1,0,1,1
40.598418700000003,-73.960180500000007,0,2,3,4,0
40.7355527,-73.934778600000001,0,1,3,3,3
40.852288200000004,-73.890485099999992,1,1,0,1,1
40.882701500000003,-73.892724200000004,1,1,0,1,1
40.674626200000006,-74.007711299999997,0,2,3,4,0
40.632067200000002,-73.918602400000012,0,2,3,4,0
40.618558100000001,-73.955035599999988,0,2,3,4,0
40.808407899999999,-73.908835700000012,1,1,0,1,1
40.721453499999996,-73.843977900000013,1,0,1,0,2
40.812665700000004,-73.906330000000011,1,1,0,1,1
40.790370000000003,-73.949766199999999,1,1,0,3,3
40.660593799999994,-73.931326900000002,0,2,3,4,0
40.635675599999999,-73.976886900000011,0,2,3,4,0
40.718583600000002,-73.991746099999986,0,2,3,3,3
40.850907399999997,-73.938283699999999,1,1,0,1,1
40.873382899999996,-73.889372900000012,1,1,0,1,1
40.560475500000003,-74.1668892,0,2,2,2,4
40.846643999999998,-73.904688199999995,1,1,0,1,1
40.842437700000005,-73.939253000000008,1,1,0,1,1
40.799240399999995,-73.9628704,1,1,0,3,3
40.577994500000003,-73.959634700000009,0,2,3,4,0
40.833410000000001,-73.91300059999999,1,1,0,1,1
40.8196729,-73.944230700000006,1,1,0,1,1
40.542429499999997,-74.145904099999996,0,2,2,2,4
40.541378299999998,-74.169784599999986,0,2,2,2,4
40.650765999999997,-73.884804799999998,0,2,3,4,2
40.6962014,-73.845858099999987,1,0,1,0,2
40.691651799999995,-73.77919709999999,1,0,1,0,5
40.645133399999999,-73.902313100000001,0,2,3,4,2
40.744028799999995,-73.926152400000007,1,1,0,3,3
40.634650799999996,-73.937265900000014,0,2,3,4,0
40.818757099999999,-73.959770499999991,1,1,0,3,3
40.636846000000006,-73.983051299999985,0,2,3,4,0
40.716141499999999,-73.833568700000001,1,0,1,0,5
40.689468700000006,-73.969104799999997,0,2,3,4,0
40.883632899999995,-73.885164400000008,1,1,0,1,1
40.672384800000003,-73.785739100000001,1,0,1,0,5
40.6451657,-73.898342,0,2,3,4,2
40.685288,-73.812437199999991,1,0,1,0,5
40.758308200000002,-73.9629257,0,1,0,3,3
40.6023231,-73.758998200000008,1,0,1,0,5
40.853815300000001,-73.907331200000002,1,1,0,1,1
40.6938654,-73.925973599999992,0,2,3,4,2
40.757683800000002,-73.88575329999999,1,1,0,3,2
40.579185500000001,-74.099401200000003,0,2,2,2,4
40.851096200000008,-73.932435099999992,1,1,0,1,1
40.600567400000003,-73.762094300000001,1,0,1,0,5
40.654624400000003,-73.942260300000001,0,2,3,4,0
40.595140299999997,-73.75398659999999,1,0,1,0,5
40.749724700000002,-73.9836217,0,2,3,3,3
40.722282100000001,-73.980168700000007,0,2,3,3,3
40.732347799999992,-73.984939400000002,0,2,3,3,3
40.640944700000006,-73.948513000000005,0,2,3,4,0
40.623680499999999,-73.997712500000006,0,2,3,4,0
40.808279499999998,-73.938792899999996,1,1,0,1,1
40.749297499999997,-73.949414599999997,0,1,3,3,3
40.657405900000001,-73.745060099999989,1,0,1,0,5
40.773600099999996,-73.957793999999993,1,1,0,3,3
40.7665589,-73.962928299999987,0,1,0,3,3
40.849920900000001,-73.931471200000004,1,1,0,1,1
40.854168299999998,-73.933704400000011,1,1,0,1,1
40.7399214,-73.815127000000004,1,0,1,0,5
40.651277399999998,-73.940025300000002,0,2,3,4,0
40.542962200000005,-74.218444200000008,0,2,2,2,4
40.880466999999996,-73.883831799999996,1,1,0,1,1
40.854175599999998,-73.91542059999999,1,1,0,1,1
40.700738700000002,-73.904189900000006,0,2,3,4,2
40.7723005,-73.986237299999999,0,1,0,3,3
40.666395999999999,-73.751759300000003,1,0,1,0,5
40.606116399999998,-73.99310340000001,0,2,3,4,0
40.738394,-73.897705400000007,1,1,0,3,2
40.753838500000001,-73.805819499999998,1,0,1,0,5
40.674723100000001,-73.858381399999999,1,0,1,0,2
40.763989899999999,-73.932869999999994,1,1,0,3,3
40.696736299999998,-73.934798499999999,0,2,3,4,2
40.612691799999993,-73.982657599999982,0,2,3,4,0
40.670384800000001,-73.985295800000003,0,2,3,4,0
40.606842900000004,-74.015496900000002,0,2,3,4,0
40.834425399999994,-73.879254099999997,1,1,0,1,1
40.877393400000003,-73.866490900000016,1,1,0,1,1
40.689783299999995,-73.965188599999991,0,2,3,4,0
40.687671899999998,-73.840743200000006,1,0,1,0,2
40.722785700000003,-74.0096542,0,2,3,3,3
40.714066799999998,-73.951623700000013,0,2,3,3,3
40.879586299999993,-73.866421400000007,1,1,0,1,1
40.747428499999998,-73.943843700000002,0,1,3,3,3
40.811799100000002,-73.888644299999996,1,1,0,1,1
40.642134000000006,-73.929353199999994,0,2,3,4,0
40.764787400000003,-73.968430900000001,0,1,0,3,3
40.856245299999998,-73.895579299999994,1,1,0,1,1
40.882701500000003,-73.892724200000004,1,1,0,1,1
40.801843900000001,-73.959148599999992,1,1,0,3,3
40.556136700000003,-74.158608599999994,0,2,2,2,4
40.634059999999998,-73.946806999999993,0,2,3,4,0
40.714229799999998,-73.816453600000003,1,0,1,0,5
40.640374799999996,-73.897012500000002,0,2,3,4,2
40.692991399999997,-73.955825599999997,0,2,3,4,0
40.779807200000008,-73.984477299999995,0,1,0,3,3
40.865264099999997,-73.846247200000008,1,1,0,1,1
40.6764461,-73.912765500000006,0,2,3,4,2
40.6775217,-73.972715600000001,0,2,3,4,0
40.756035299999994,-73.986948099999992,0,1,3,3,3
40.8152671,-73.859718900000004,1,1,0,1,1
40.867257899999998,-73.929341799999989,1,1,0,1,1
40.741548799999997,-73.989574500000003,0,2,3,3,3
40.613838899999998,-73.981436299999999,0,2,3,4,0
40.652915800000002,-73.944968299999999,0,2,3,4,0
40.650081499999999,-73.9610074,0,2,3,4,0
40.752119799999996,-73.977676599999995,0,1,3,3,3
40.7355527,-73.934778600000001,0,1,3,3,3
40.758533200000002,-73.988842700000006,0,1,3,3,3
40.702473900000001,-73.799920900000004,1,0,1,0,5
40.852891399999997,-73.86887879999999,1,1,0,1,1
40.5761593,-73.989017099999998,0,2,3,4,0
40.629486200000002,-74.022638999999998,0,2,3,4,0
40.658838399999993,-73.920458299999993,0,2,3,4,0
40.761857299999996,-73.9634255,0,1,0,3,3
40.717098900000003,-73.998589500000008,0,2,3,3,3
40.605178899999999,-73.980171099999993,0,2,3,4,0
40.710420500000005,-73.859636499999993,1,0,1,0,2
40.783844000000002,-73.979987900000012,0,1,0,3,3
40.7446451,-74.006384099999991,0,2,3,3,3
40.762179299999993,-73.966129100000003,0,1,0,3,3
40.649119499999998,-73.837386499999994,1,0,1,0,2
40.656261299999997,-73.950159099999993,0,2,3,4,0
40.633643900000003,-73.963942500000002,0,2,3,4,0
40.685297499999997,-73.932523700000004,0,2,3,4,2
40.720628600000005,-74.005209300000004,0,2,3,3,3
40.638152900000001,-74.013962000000006,0,2,3,4,0
40.676280400000003,-73.892162099999993,0,2,3,4,2
40.681094999999999,-73.873586400000008,1,0,1,0,2
40.661106599999997,-73.875285900000009,0,0,1,4,2
40.691994399999999,-73.761100900000002,1,0,1,0,5
40.709101599999997,-73.940077799999997,0,2,3,3,2
40.616692299999997,-73.949810400000004,0,2,3,4,0
40.774460999999995,-73.846673499999994,1,1,0,0,1
40.755029700000001,-73.872691700000004,1,1,0,0,2
40.739167799999997,-73.979968799999995,0,2,3,3,3
40.705843200000004,-73.950955199999996,0,2,3,3,3
40.651168599999998,-73.941892100000004,0,2,3,4,0
40.754280399999999,-73.897500500000007,1,1,0,3,2
40.5676287,-74.1126115,0,2,2,2,4
40.746078099999998,-73.974935900000006,0,2,3,3,3
40.671607399999999,-73.916942700000007,0,2,3,4,2
40.658398900000002,-73.919968699999998,0,2,3,4,0
40.729879299999993,-73.917728799999992,1,1,3,3,2
40.824655799999995,-73.891928900000011,1,1,0,1,1
40.5401855,-74.223579999999998,0,2,2,2,4
40.737865800000002,-74.00018399999999,0,2,3,3,3
40.754252299999997,-73.827824800000002,1,0,1,0,5
40.711845099999998,-73.859759800000006,1,0,1,0,2
40.6803904,-73.949556999999999,0,2,3,4,0
40.652892899999998,-73.866731099999996,0,0,1,0,2
40.643669700000004,-74.015490999999997,0,2,3,4,0
40.771630100000003,-73.826573999999994,1,0,1,0,5
40.879807,-73.9065753,1,1,0,1,1
40.751544600000003,-73.870843199999996,1,1,0,0,2
40.703341700000003,-73.800203199999999,1,0,1,0,5
40.680870800000001,-73.975144299999997,0,2,3,4,0
40.749487999999999,-73.775591200000008,1,0,1,0,5
40.628493599999999,-73.98281209999999,0,2,3,4,0
40.725941399999996,-73.734627400000008,1,0,1,0,5
40.847428700000002,-73.9313942,1,1,0,1,1
40.650108099999997,-73.930206099999992,0,2,3,4,0
40.643065,-73.951649900000007,0,2,3,4,0
40.634117199999999,-73.945866600000002,0,2,3,4,0
40.813389899999997,-73.956258700000006,1,1,0,3,3
40.604782799999995,-73.753997900000002,1,0,1,0,5
40.820188999999999,-73.890675200000004,1,1,0,1,1
40.600217999999998,-73.943816200000001,0,2,3,4,0
40.596256799999999,-73.766834000000003,1,0,1,0,5
40.765013600000003,-73.887090900000004,1,1,0,3,2
40.640914700000003,-73.9736422,0,2,3,4,0
40.762966299999995,-73.973969299999993,0,1,0,3,3
40.742811799999998,-73.996578900000017,0,2,3,3,3
40.640976799999997,-73.982336799999999,0,2,3,4,0
40.752190399999996,-73.993463599999998,0,2,3,3,3
40.816501099999996,-73.946545499999999,1,1,0,1,1
40.681094999999999,-73.873586400000008,1,0,1,0,2
40.744028799999995,-73.926152400000007,1,1,0,3,3
40.671719200000005,-73.850965200000005,1,0,1,0,2
40.8310849,-73.869080799999992,1,1,0,1,1
40.6747722,-73.860295599999986,1,0,1,0,2
40.780858299999998,-73.960909099999995,1,1,0,3,3
40.708426000000003,-73.957903799999997,0,2,3,3,3
40.754840899999998,-73.984118500000008,0,1,3,3,3
40.719584000000005,-73.839772299999993,1,0,1,0,2
40.6598331,-73.897598799999997,0,2,3,4,2
40.548784499999996,-74.210784500000003,0,2,2,2,4
40.748357200000001,-73.907131399999997,1,1,0,3,2
40.6936283,-73.964054300000001,0,2,3,4,0
40.738830700000001,-73.983148099999994,0,2,3,3,3
40.828170799999995,-73.862643800000001,1,1,0,1,1
40.705350700000004,-73.962486299999995,0,2,3,3,3
40.760849299999997,-73.922996900000001,1,1,0,3,3
40.746038800000001,-73.718530700000002,1,0,1,0,5
40.607655100000002,-74.017020500000001,0,2,3,4,0
40.746492500000002,-74.001324499999996,0,2,3,3,3
40.680296899999995,-73.762812199999999,1,0,1,0,5
40.802751499999999,-73.933575000000005,1,1,0,3,1
40.748678499999997,-73.894538799999992,1,1,0,3,2
40.627313600000001,-73.941815599999998,0,2,3,4,0
40.860895899999996,-73.843198799999996,1,1,0,1,1
40.7284766,-73.851729500000005,1,0,1,0,2
40.816662000000001,-73.938991099999996,1,1,0,1,1
40.8501811,-73.910582099999999,1,1,0,1,1
40.713300099999998,-73.849119200000004,1,0,1,0,2
40.689444899999998,-73.955121200000008,0,2,3,4,0
40.769981899999998,-73.994646000000003,0,1,0,3,3
40.681136700000003,-73.955667599999998,0,2,3,4,0
40.704798499999995,-74.016684599999991,0,2,3,3,3
40.765468499999997,-73.97004059999999,0,1,0,3,3
40.709092299999995,-74.005511400000003,0,2,3,3,3
40.665034999999996,-73.8921335,0,2,3,4,2
40.639795200000002,-73.929107099999996,0,2,3,4,0
40.8121449,-73.946010799999996,1,1,0,3,1
40.659419299999996,-73.761109500000003,1,0,1,0,5
40.640599200000004,-73.994332099999994,0,2,3,4,0
40.603876700000008,-73.995429999999999,0,2,3,4,0
40.690347100000004,-73.960291499999997,0,2,3,4,0
40.674877500000001,-73.960073599999987,0,2,3,4,0
40.638740000000006,-73.895191799999992,0,2,3,4,2
40.774514700000005,-73.824670999999995,1,0,1,0,5
40.708447,-73.800220299999992,1,0,1,0,5
40.7716578,-73.953188400000002,1,1,0,3,3
40.694147399999999,-73.730523900000009,1,0,1,0,5
40.644789799999998,-74.0143238,0,2,3,4,0
40.6810063,-73.812561000000002,1,0,1,0,5
40.881266400000001,-73.838742500000009,1,1,0,1,1
40.673748299999993,-73.843231499999987,1,0,1,0,2
40.726685799999991,-73.821820299999999,1,0,1,0,5
40.841680199999999,-73.939333200000007,1,1,0,1,1
40.681741600000002,-73.958584000000002,0,2,3,4,0
40.7180854,-73.95228809999999,0,2,3,3,3
40.625031299999996,-73.929482999999991,0,2,3,4,0
40.828040700000003,-73.942503700000003,1,1,0,1,1
40.752995899999995,-73.910676500000008,1,1,0,3,2
40.639481099999998,-74.016167500000009,0,2,3,4,0
40.767917100000005,-73.985714700000003,0,1,0,3,3
40.679655600000004,-73.885555299999993,0,0,3,4,2
40.7239206,-73.894336300000006,1,1,3,3,2
40.842752600000004,-73.850889299999992,1,1,0,1,1
40.670542700000006,-73.820878000000008,1,0,1,0,5
40.895375899999998,-73.863557499999999,1,1,0,1,1
40.542249100000006,-74.218171999999996,0,2,2,2,4
40.794177399999995,-73.944866000000005,1,1,0,3,3
40.672743100000005,-73.898992100000001,0,2,3,4,2
40.754356000000001,-73.834963900000005,1,0,1,0,5
40.689805600000007,-73.9779391,0,2,3,4,0
40.761600799999997,-73.9686418,0,1,0,3,3
40.818240700000004,-73.870005599999999,1,1,0,1,1
40.742772600000002,-73.986597000000003,0,2,3,3,3
40.693662500000002,-73.852163900000008,1,0,1,0,2
40.757232299999998,-73.989792199999997,0,1,3,3,3
40.807653899999998,-73.939248599999985,1,1,0,3,1
40.6348652,-74.026380700000004,0,2,3,4,0
40.720566699999999,-73.845895599999992,1,0,1,0,2
40.687249799999996,-73.871970099999984,1,0,1,0,2
40.680763200000001,-73.8530145,1,0,1,0,2
40.624854999999997,-73.991945099999995,0,2,3,4,0
40.7688025,-73.958360200000001,1,1,0,3,3
40.862755100000001,-73.901078699999999,1,1,0,1,1
40.680015000000004,-73.877428199999997,1,0,1,0,2
40.737787599999997,-73.922619400000002,1,1,3,3,2
40.814880299999999,-73.928855500000012,1,1,0,1,1
40.879771300000002,-73.879934800000001,1,1,0,1,1
40.736961700000002,-73.984508900000009,0,2,3,3,3
40.763667699999999,-73.823024599999997,1,0,1,0,5
40.877525499999997,-73.864422200000007,1,1,0,1,1
40.607876500000003,-73.925528700000001,0,2,3,4,0
40.8517583,-73.884717000000009,1,1,0,1,1
40.711824900000003,-73.836115299999989,1,0,1,0,5
40.672293500000002,-73.913117,0,2,3,4,2
40.664642899999997,-73.937075500000006,0,2,3,4,0
40.644879899999999,-74.017491299999989,0,2,3,4,0
40.667425899999998,-73.908231799999996,0,2,3,4,2
40.684879899999999,-73.923102599999993,0,2,3,4,2
40.636133100000002,-73.972736099999992,0,2,3,4,0
40.744498299999997,-73.981107599999987,0,2,3,3,3
40.850045399999999,-73.884477799999999,1,1,0,1,1
40.630512599999996,-73.957300799999985,0,2,3,4,0
40.668430499999999,-73.919181600000002,0,2,3,4,2
40.875683100000003,-73.908378299999995,1,1,0,1,1
40.713269200000006,-73.962081400000002,0,2,3,3,3
40.839552099999999,-73.915941599999996,1,1,0,1,1
40.707623299999995,-73.962131499999998,0,2,3,3,3
40.696739200000003,-73.900502799999998,0,2,3,4,2
40.668475299999997,-73.857788999999997,1,0,1,0,2
40.802444200000004,-73.938830699999997,1,1,0,3,1
40.601985399999997,-74.097548200000006,0,2,2,2,4
40.737360700000004,-73.996839000000008,0,2,3,3,3
40.805057299999994,-73.939034200000009,1,1,0,3,1
40.758429200000002,-73.992632799999996,0,1,3,3,3
40.803699700000003,-73.935817099999994,1,1,0,3,1
40.756319399999995,-73.833677699999996,1,0,1,0,5
40.8232596,-73.942923300000004,1,1,0,1,1
40.8289768,-73.876402200000001,1,1,0,1,1
40.7865477,-73.952553199999997,1,1,0,3,3
40.613838899999998,-73.981436299999999,0,2,3,4,0
40.743944200000001,-73.983626700000002,0,2,3,3,3
40.762913099999999,-73.969799900000012,0,1,0,3,3
40.667963100000001,-73.771543399999999,1,0,1,0,5
40.827823700000003,-73.91933490000001,1,1,0,1,1
40.689444899999998,-73.955121200000008,0,2,3,4,0
40.808973100000003,-73.948325199999999,1,1,0,3,3
40.591211399999999,-73.923322099999993,0,2,3,4,0
40.837783999999999,-73.852479700000004,1,1,0,1,1
40.652915800000002,-73.944968299999999,0,2,3,4,0
40.830383399999995,-73.940170999999992,1,1,0,1,1
40.648644099999999,-73.955761300000006,0,2,3,4,0
40.745069600000001,-73.936350000000004,1,1,3,3,3
40.618973100000005,-74.0052266,0,2,3,4,0
40.654681599999996,-73.941326799999999,0,2,3,4,0
40.764278099999999,-73.973015799999999,0,1,0,3,3
40.731153000000006,-73.951780799999995,0,2,3,3,3
40.677358599999998,-73.843918799999997,1,0,1,0,2
40.657175500000001,-73.921065799999994,0,2,3,4,0
40.747145799999998,-74.000848099999985,0,2,3,3,3
40.705227000000001,-73.752051099999989,1,0,1,0,5
40.846229899999997,-73.942610900000005,1,1,0,1,1
40.769750200000004,-73.96060159999999,1,1,0,3,3
40.665907200000007,-73.877771299999992,0,0,3,4,2
40.763986299999992,-73.811085700000007,1,0,1,0,5
40.628406599999998,-73.9239891,0,2,3,4,0
40.6900051,-73.924127999999996,0,2,3,4,2
40.698698799999995,-73.93476059999999,0,2,3,4,2
40.8223251,-73.910699099999988,1,1,0,1,1
40.831567799999995,-73.9429813,1,1,0,1,1
40.7228019,-73.901813199999992,1,1,3,3,2
40.753464700000002,-73.791415700000002,1,0,1,0,5
40.707524100000001,-73.961143299999989,0,2,3,3,3
40.758533200000002,-73.988842700000006,0,1,3,3,3
40.616045,-73.944829400000017,0,2,3,4,0
40.762807099999996,-73.993155700000003,0,1,3,3,3
40.871208899999999,-73.854567700000004,1,1,0,1,1
40.865924900000003,-73.885936099999995,1,1,0,1,1
40.550511700000001,-74.144759399999998,0,2,2,2,4
40.6722617,-73.875567799999999,0,0,1,4,2
40.711642400000002,-73.943909900000008,0,2,3,3,3
40.734296399999998,-73.850305700000007,1,0,1,0,2
40.769795500000001,-73.964782200000002,0,1,0,3,3
40.742772600000002,-73.986597000000003,0,2,3,3,3
40.759436899999997,-73.913086300000003,1,1,0,3,3
40.817116499999997,-73.948008200000004,1,1,0,1,1
40.636846000000006,-74.088706799999997,0,2,2,2,4
40.746031799999997,-73.913370900000004,1,1,0,3,2
40.5477329,-74.156055500000008,0,2,2,2,4
40.8829013,-73.846065400000015,1,1,0,1,1
40.622798700000004,-74.028349900000009,0,2,3,4,0
40.7167794,-73.936340900000005,0,2,3,3,3
40.7459208,-73.986394300000001,0,2,3,3,3
40.712559599999999,-73.732985299999996,1,0,1,0,5
40.885975500000001,-73.854716299999993,1,1,0,1,1
40.878989200000007,-73.843416500000004,1,1,0,1,1
40.756357100000002,-73.825772799999996,1,0,1,0,5
40.837514700000007,-73.914773200000013,1,1,0,1,1
40.815305700000003,-73.943699699999996,1,1,0,1,1
40.743592600000007,-73.922410499999998,1,1,0,3,3
40.8514044,-73.893425300000004,1,1,0,1,1
40.576041400000001,-73.990075500000003,0,2,3,4,0
40.6505297,-73.95582490000001,0,2,3,4,0
40.679368100000005,-73.9313255,0,2,3,4,2
40.810764500000005,-73.952590200000003,1,1,0,3,3
40.614804200000002,-73.944574700000004,0,2,3,4,0
40.718226799999997,-73.943283899999997,0,2,3,3,3
40.624170800000002,-73.970471500000002,0,2,3,4,0
40.686087299999997,-73.982660200000012,0,2,3,4,0
40.880466999999996,-73.883831799999996,1,1,0,1,1
40.561522199999999,-74.171851199999992,0,2,2,2,4
40.693021600000002,-73.916256099999998,0,2,3,4,2
40.733461200000001,-73.735456200000002,1,0,1,0,5
40.621993500000002,-73.945969999999988,0,2,3,4,0
40.755488200000002,-73.824717500000006,1,0,1,0,5
40.842153799999991,-73.942278299999998,1,1,0,1,1
40.668372499999997,-73.9226314,0,2,3,4,2
40.721575600000001,-73.997759700000003,0,2,3,3,3
40.674436299999996,-73.919455500000012,0,2,3,4,2
40.722549900000004,-74.006298999999999,0,2,3,3,3
40.589572499999996,-73.983902200000003,0,2,3,4,0
40.818560099999999,-73.927316099999999,1,1,0,1,1
40.671757799999995,-74.009127699999993,0,2,3,4,0
40.577518400000002,-74.004006599999997,0,2,3,4,0
40.611084600000005,-73.998314400000012,0,2,3,4,0
40.738117500000001,-73.873568399999996,1,0,1,0,2
40.736987799999994,-73.719016400000015,1,0,1,0,5
40.866999200000002,-73.902073900000005,1,1,0,1,1
40.7229393,-73.800194900000008,1,0,1,0,5
40.702771599999998,-73.826071499999998,1,0,1,0,5
40.838792900000001,-73.885346599999991,1,1,0,1,1
40.722933700000006,-73.988639400000011,0,2,3,3,3
40.664551399999993,-73.980221900000004,0,2,3,4,0
40.6653448,-73.900852400000005,0,2,3,4,2
40.767963700000003,-73.911681700000003,1,1,0,3,3
40.749101700000004,-73.984076599999995,0,2,3,3,3
